episode,train_seed,train_throughput_mbps,mean_window_reward,total_reward,windows,packets,partial_windows,updates,loss,return_mean,return_std,return_min,return_max,gradient_norm,parameter_norm_before,parameter_norm_after,exploration_count,action_counts,validation_throughput_mbps,validation_probability,validation_zero_fraction,validation_longest_zero_run,gamma,epsilon,learning_rate,segment_count,segment_mean_throughput_mbps
11,774025,13.016546075949375,3.3451379539345547,57198.51387432695,17099,238859,0,1,-0.1284012645483017,3.34513783454895,6.526004791259766,0.0,28.280620574951172,0.423939973115921,25.933141708374023,25.93364143371582,5172,1802 2008 1982 2276 2145 2394 2020 2473,nan,nan,nan,nan,0.99,0.3,0.0001,17099,11.369265303332282
12,774026,13.15718101265823,3.559713797926535,58567.97111728528,16453,234750,0,1,-0.12989568710327148,3.55971360206604,7.933697700500488,0.0,557.5505981445312,0.4148366451263428,25.93364143371582,25.934186935424805,4891,1687 1915 2020 2032 2088 2326 2029 2357,nan,nan,nan,nan,0.99,0.3,0.0001,16453,11.925895951775763
13,774027,12.991960253164558,3.417258430586749,57235.66145389745,16749,241259,0,1,-0.13206590712070465,3.4172585010528564,6.561171054840088,0.0,28.28055763244629,0.4155721962451935,25.934186935424805,25.934783935546875,5151,1781 1952 1947 2146 2043 2452 1961 2468,nan,nan,nan,nan,0.99,0.3,0.0001,16749,11.577865620560106
14,774028,13.145388987341788,51.1778879255209,867260.4887858771,16946,240937,0,1,-0.1343189775943756,51.177894592285156,6187.884765625,0.0,805538.8125,0.4406447112560272,25.934783935546875,25.935434341430664,5110,1765 1997 1996 2096 2061 2406 2126 2500,nan,nan,nan,nan,0.99,0.3,0.0001,16946,11.599147353306316
15,774029,13.143950632911384,4.2680513437982714,70316.14588907652,16475,237994,0,1,-0.13677150011062622,4.2680511474609375,92.87162780761719,0.0,11893.01953125,0.439573734998703,25.935434341430664,25.936145782470703,5001,1715 1875 1954 2054 2017 2306 2050 2505,nan,nan,nan,nan,0.99,0.3,0.0001,16475,11.901430988713953
16,774030,13.333765443037976,3.4981066614909233,59058.534765951255,16883,240339,0,1,-0.13783708214759827,3.4981067180633545,6.648876667022705,0.0,28.280590057373047,0.4310547113418579,25.936145782470703,25.936914443969727,5109,1649 1897 2010 2194 2156 2430 1971 2577,nan,nan,nan,nan,0.99,0.3,0.0001,16883,11.76698612651076
17,774031,13.251367341772154,3.534422426504396,58908.21858254877,16667,241816,0,1,-0.13942374289035797,3.5344226360321045,6.707042694091797,0.0,28.280590057373047,0.438983678817749,25.936914443969727,25.9377384185791,4991,1711 1857 1879 2131 2073 2386 2088 2543,nan,nan,nan,nan,0.99,0.3,0.0001,16667,11.843453349007957
18,774032,13.215133291139239,3.5901242637850537,60719.771673396615,16913,243967,0,1,-0.14331680536270142,3.5901243686676025,12.595695495605469,0.0,1361.4798583984375,0.4555293321609497,25.9377384185791,25.938621520996094,5046,1665 1915 1950 2019 2205 2471 2094 2595,nan,nan,nan,nan,0.99,0.3,0.0001,16913,11.654557303161369
19,774033,13.254675316455687,3.5092081862529088,60516.29517193141,17245,244979,0,1,-0.14550307393074036,3.5092082023620605,13.369067192077637,0.0,1518.256103515625,0.46193987131118774,25.938621520996094,25.939552307128906,5094,1687 2022 1969 2236 2110 2509 2051 2662,nan,nan,nan,nan,0.99,0.3,0.0001,17245,11.479891165527938
20,774034,13.185511012658216,3.5100835660685927,58881.651820800646,16775,241632,0,1,-0.14918367564678192,3.5100834369659424,6.752291202545166,0.0,77.43920135498047,0.4795040786266327,25.939552307128906,25.940528869628906,5077,1599 1993 1829 2103 2156 2315 2072 2709,nan,nan,nan,nan,0.99,0.3,0.0001,16775,11.71522614752437
21,774035,13.374458987341768,4.137597308263044,71663.18537911592,17320,248050,0,1,-0.15157750248908997,4.137597560882568,90.01089477539062,0.0,11816.4296875,0.4913733899593353,25.940528869628906,25.941556930541992,5149,1649 2021 1985 2104 2124 2513 2111 2814,nan,nan,nan,nan,0.99,0.3,0.0001,17320,11.521396291031854
22,774036,13.242309240506321,3.503829376075253,59572.107052031446,17002,245445,0,1,-0.15439912676811218,3.5038297176361084,6.908914089202881,0.0,181.6554412841797,0.49845969676971436,25.941556930541992,25.942638397216797,5113,1717 1887 1862 2174 2091 2484 2021 2767,nan,nan,nan,nan,0.99,0.3,0.0001,17002,11.60497514981683
23,774037,13.398042025316457,3.5757774322752565,60534.336150987816,16929,248110,0,1,-0.1549304574728012,3.575777292251587,6.881175518035889,0.0,28.28055763244629,0.48715710639953613,25.942638397216797,25.943761825561523,5093,1553 1877 1907 2044 2117 2380 2179 2873,nan,nan,nan,nan,0.99,0.3,0.0001,16929,11.770539885411061
24,774038,13.445922151898735,3.4374541885358187,60461.38172215652,17589,250004,0,1,-0.15866559743881226,3.4374542236328125,6.744416236877441,0.0,28.280590057373047,0.5031396150588989,25.943761825561523,25.944934844970703,5273,1658 1982 1943 2133 2128 2583 2225 2938,nan,nan,nan,nan,0.99,0.3,0.0001,17589,11.37501850413538
25,774039,13.375752911392416,3.5590485121749444,60617.71425936365,17032,250030,0,1,-0.15966320037841797,3.559048652648926,6.8648295402526855,0.0,65.80500793457031,0.5023877024650574,25.944934844970703,25.946157455444336,5099,1587 1848 1766 2068 2180 2429 2173 2982,nan,nan,nan,nan,0.99,0.3,0.0001,17032,11.668637878956549
26,774040,13.5475882278481,3.6195516210170844,61749.55065455146,17060,250685,0,1,-0.1651095300912857,3.619551658630371,7.179702281951904,0.0,242.7687530517578,0.5320988297462463,25.946157455444336,25.947431564331055,5118,1582 1902 1870 2062 2121 2482 2115 2927,nan,nan,nan,nan,0.99,0.3,0.0001,17060,11.799019372202396
27,774041,13.421051392405078,3.5558294173307314,61338.057448955115,17250,253785,0,1,-0.1703038215637207,3.5558297634124756,7.2989068031311035,0.0,315.8640441894531,0.5496340394020081,25.947431564331055,25.948755264282227,5115,1483 1869 1838 2076 2172 2590 2145 3078,nan,nan,nan,nan,0.99,0.3,0.0001,17250,11.560677982165615
28,774042,13.295945569620253,3.726732384396471,62065.00112973883,16654,249380,0,1,-0.1728205680847168,3.7267322540283203,10.810138702392578,0.0,991.13623046875,0.5605183839797974,25.948755264282227,25.95012664794922,4916,1536 1799 1800 1965 2068 2468 2062 2957,nan,nan,nan,nan,0.99,0.3,0.0001,16654,11.881544359908528
29,774043,13.497547721518991,3.7122028233565296,61856.43564558985,16663,249764,0,1,-0.17638348042964935,3.712202787399292,7.082726001739502,0.0,28.28055763244629,0.5682631731033325,25.95012664794922,25.951555252075195,4954,1511 1742 1790 1982 2060 2507 1999 3073,nan,nan,nan,nan,0.99,0.3,0.0001,16663,12.01942849918557
30,774044,13.645516582278477,3.6878338401397777,63058.27083255006,17099,255821,0,1,-0.1819237470626831,3.687833786010742,7.311606407165527,0.0,238.4178466796875,0.5894774198532104,25.951555252075195,25.953035354614258,5097,1535 1803 1805 1964 2114 2548 2137 3194,nan,nan,nan,nan,0.99,0.3,0.0001,17099,11.83700307438671
31,774045,13.632575443037979,3.6506267487703554,62787.12945210134,17199,254164,0,1,-0.18066348135471344,3.6506266593933105,7.094074249267578,0.0,122.82090759277344,0.5720458626747131,25.953035354614258,25.954566955566406,5179,1425 1761 1815 2087 2159 2598 2145 3210,nan,nan,nan,nan,0.99,0.3,0.0001,17199,11.763638299642265
32,774046,13.547160506329117,3.8798401634632627,63481.9447545859,16362,249985,0,1,-0.19140106439590454,3.879840135574341,8.432939529418945,0.0,541.7838134765625,0.6288045048713684,25.954566955566406,25.95615577697754,4882,1456 1741 1679 1938 1985 2389 2004 3171,nan,nan,nan,nan,0.99,0.3,0.0001,16362,12.294116705996538
33,774047,13.618051139240523,3.6209998427553853,63171.96325671045,17446,259457,0,1,-0.1931556612253189,3.620999574661255,7.122482776641846,0.0,28.280590057373047,0.6271013021469116,25.95615577697754,25.95779037475586,5231,1463 1889 1717 1960 2117 2674 2185 3442,nan,nan,nan,nan,0.99,0.3,0.0001,17446,11.56553221701874
34,774048,13.85661215189874,3.795055603367995,64978.942040866816,17122,259669,0,1,-0.19388622045516968,3.795055866241455,7.305756568908691,0.0,28.280620574951172,0.622895359992981,25.95779037475586,25.959470748901367,5128,1443 1752 1707 1932 2087 2616 2157 3429,nan,nan,nan,nan,0.99,0.3,0.0001,17122,11.980442628828225
35,774049,13.677152658227847,4.280811129855561,70723.28067634373,16521,256796,0,1,-0.1965460181236267,4.280811309814453,53.595584869384766,0.0,6828.2900390625,0.6225493550300598,25.959470748901367,25.961206436157227,4900,1387 1681 1696 1908 1952 2503 2122 3273,nan,nan,nan,nan,0.99,0.3,0.0001,16521,12.273732619794863
36,774050,13.642208607594934,3.758643144807731,63889.41617544181,16998,259847,0,1,-0.20380809903144836,3.7586429119110107,7.284548759460449,0.0,28.280590057373047,0.6517284512519836,25.961206436157227,25.962997436523438,5017,1403 1757 1725 1900 2020 2606 2084 3504,nan,nan,nan,nan,0.99,0.3,0.0001,16998,11.874757657648686
37,774051,13.848417594936704,3.870766707024486,65667.55718467041,16965,260523,0,1,-0.20925596356391907,3.870767116546631,7.813117504119873,0.0,340.24334716796875,0.6634443998336792,25.962997436523438,25.964839935302734,5073,1361 1711 1655 1938 2044 2495 2118 3644,nan,nan,nan,nan,0.99,0.3,0.0001,16965,12.089297538571335
38,774052,13.80441443037976,4.020424554285396,69501.07926993164,17287,262019,0,1,-0.2186640053987503,4.0204243659973145,33.54327392578125,0.0,4306.0830078125,0.7176246643066406,25.964839935302734,25.96673583984375,5164,1416 1694 1726 1916 2076 2578 2141 3741,nan,nan,nan,nan,0.99,0.3,0.0001,17287,11.821656533842656
39,774053,13.800674050632914,8.641363194456616,143939.18673006387,16657,262267,0,1,-0.22053053975105286,8.641363143920898,609.5476684570312,0.0,78669.796875,0.7151327133178711,25.96673583984375,25.968687057495117,5027,1407 1625 1545 1841 1988 2517 2056 3679,nan,nan,nan,nan,0.99,0.3,0.0001,16657,12.250114715709742
40,774054,13.781117721518976,3.799277880903441,65374.174496705506,17207,265485,0,1,-0.22024698555469513,3.7992775440216064,7.404966354370117,0.0,28.280590057373047,0.7016299366950989,25.968687057495117,25.9706974029541,5083,1394 1698 1635 1867 2042 2583 2163 3826,nan,nan,nan,nan,0.99,0.3,0.0001,17207,11.835774703902675
41,774055,13.934979240506342,3.857323769883328,66403.82869854149,17215,264919,0,1,-0.23149167001247406,3.8573238849639893,7.506761074066162,0.0,28.280620574951172,0.751258373260498,25.9706974029541,25.972776412963867,5238,1319 1686 1596 1915 2059 2530 2190 3921,nan,nan,nan,nan,0.99,0.3,0.0001,17215,11.95565887192929
42,774056,13.863224303797473,4.556654839424474,78424.58644133463,17211,268959,0,1,-0.23316042125225067,4.556655406951904,76.63914489746094,0.0,9765.0517578125,0.7572939395904541,25.972776412963867,25.97490882873535,5284,1369 1687 1574 1843 2014 2582 2047 4096,nan,nan,nan,nan,0.99,0.3,0.0001,17211,11.916970690915246
43,774057,14.01622924050633,3.9676020552751057,67409.55891912404,16990,269653,0,1,-0.23961187899112701,3.967602014541626,7.6457977294921875,0.0,28.280590057373047,0.7673493027687073,25.97490882873535,25.97709846496582,5066,1342 1608 1590 1769 1926 2517 2143 4096,nan,nan,nan,nan,0.99,0.3,0.0001,16990,12.171027480477523
44,774058,14.127382151898724,4.029328778325959,68554.99983443787,17014,268695,0,1,-0.2501189112663269,4.0293288230896,7.761561393737793,0.0,28.280590057373047,0.8122038841247559,25.97709846496582,25.979351043701172,5165,1326 1588 1531 1753 2015 2482 2142 4178,nan,nan,nan,nan,0.99,0.3,0.0001,17014,12.233674924147204
45,774059,13.998107468354428,3.9593244790872926,68052.86914655239,17188,272375,0,1,-0.2526415288448334,3.959324836730957,7.713753700256348,0.0,69.0447769165039,0.8038650751113892,25.979351043701172,25.981660842895508,5130,1270 1584 1528 1777 1959 2612 2123 4336,nan,nan,nan,nan,0.99,0.3,0.0001,17188,12.018034864609033
46,774060,14.077483924050645,3.933788469066046,68601.33711204278,17439,277124,0,1,-0.26142066717147827,3.933788537979126,7.729339122772217,0.0,28.280620574951172,0.8322173357009888,25.981660842895508,25.98402976989746,5154,1211 1591 1559 1818 2034 2546 2172 4509,nan,nan,nan,nan,0.99,0.3,0.0001,17439,11.888985442895153
47,774061,14.10221746835444,4.075709322517798,68659.39924713483,16846,271904,0,1,-0.2575931251049042,4.075709342956543,7.813440799713135,0.0,31.609485626220703,0.8082005977630615,25.98402976989746,25.98645782470703,5069,1269 1524 1544 1650 1913 2414 2037 4496,nan,nan,nan,nan,0.99,0.3,0.0001,16846,12.337190612906339
48,774062,14.205033037974674,4.061045349418988,70089.58168562231,17259,279392,0,1,-0.2713753879070282,4.061045169830322,7.922985076904297,0.0,28.280590057373047,0.8508727550506592,25.98645782470703,25.98894500732422,5157,1198 1555 1473 1688 1892 2539 2154 4761,nan,nan,nan,nan,0.99,0.3,0.0001,17259,12.10361169268818
49,774063,14.257520253164563,4.222283029959373,70773.908148179,16762,275921,0,1,-0.27961593866348267,4.222283363342285,8.083585739135742,0.0,28.280590057373047,0.8729471564292908,25.98894500732422,25.99148941040039,5027,1210 1508 1443 1662 1845 2392 1949 4754,nan,nan,nan,nan,0.99,0.3,0.0001,16762,12.512957888683369
50,774064,14.254786075949363,4.1823374996088685,71062.09645585429,16991,280209,0,1,-0.2782544791698456,4.182337284088135,8.1038179397583,0.0,40.85518264770508,0.8572192192077637,25.99148941040039,25.99407958984375,5146,1177 1438 1492 1601 1826 2482 2060 4916,nan,nan,nan,nan,0.99,0.3,0.0001,16991,12.33017073274221
51,774065,14.38046455696203,4.2119236543029706,72516.68955613424,17217,281673,0,1,-0.2905760407447815,4.211923599243164,8.62067699432373,0.0,365.72088623046875,0.8939246535301208,25.99407958984375,25.99671745300293,5120,1210 1547 1440 1581 1855 2419 2051 5115,nan,nan,nan,nan,0.99,0.3,0.0001,17217,12.276161315148347
52,774066,14.43942405063292,4.132657262897507,73123.23760970849,17694,287615,0,1,-0.296051025390625,4.132657051086426,8.486967086791992,0.0,311.27276611328125,0.9143540859222412,25.99671745300293,25.99941635131836,5316,1234 1538 1410 1601 1836 2458 2110 5508,nan,nan,nan,nan,0.99,0.3,0.0001,17694,11.984288908640783
53,774067,14.355444936708873,4.537777764109534,76901.71976836427,16947,281486,0,1,-0.3026652932167053,4.537777423858643,30.430194854736328,0.0,3764.845458984375,0.9124880433082581,25.99941635131836,26.002153396606445,5132,1137 1537 1282 1573 1806 2314 2048 5251,nan,nan,nan,nan,0.99,0.3,0.0001,16947,12.468334665837947
54,774068,14.488601898734187,4.445310907725153,74112.22345359375,16672,286047,0,1,-0.30667439103126526,4.445311069488525,8.493724822998047,0.0,28.280620574951172,0.9170900583267212,26.002153396606445,26.004945755004883,5008,1100 1374 1337 1559 1766 2280 1898 5359,nan,nan,nan,nan,0.99,0.3,0.0001,16672,12.741270197527866
55,774069,14.572148481012661,4.322982346415862,74636.29021086986,17265,290298,0,1,-0.2987616956233978,4.322982311248779,8.449382781982422,0.0,123.9654769897461,0.8751723170280457,26.004945755004883,26.00778579711914,5118,1181 1387 1363 1512 1702 2312 1964 5845,nan,nan,nan,nan,0.99,0.3,0.0001,17265,12.38134250449236
56,774070,14.509162784810124,4.336639127578556,74945.7974028126,17282,290930,0,1,-0.3037616014480591,4.336638927459717,8.536222457885742,0.0,107.84700012207031,0.8887651562690735,26.00778579711914,26.010662078857422,5154,1093 1404 1385 1474 1729 2263 1967 5968,nan,nan,nan,nan,0.99,0.3,0.0001,17282,12.308899495033865
57,774071,14.777922658227848,4.3151263176347285,75868.5509166538,17582,293271,0,1,-0.29777076840400696,4.315125942230225,8.450910568237305,0.0,28.280620574951172,0.8445555567741394,26.010662078857422,26.01358413696289,5268,1119 1436 1360 1547 1734 2251 1974 6162,nan,nan,nan,nan,0.99,0.3,0.0001,17582,12.319899217040822
58,774072,14.697252025316454,4.349343405272501,75991.72797692115,17472,295033,0,1,-0.290237694978714,4.349343299865723,8.54349422454834,0.0,28.280620574951172,0.8074514269828796,26.01358413696289,26.01654052734375,5210,1061 1415 1344 1507 1660 2254 1947 6285,nan,nan,nan,nan,0.99,0.3,0.0001,17472,12.32234445483205
59,774073,14.745424430379769,4.467366197151354,77062.06690086085,17250,296592,0,1,-0.29573118686676025,4.4673662185668945,8.693946838378906,0.0,28.280590057373047,0.8079289197921753,26.01654052734375,26.019533157348633,5203,1070 1319 1259 1405 1634 2180 1914 6470,nan,nan,nan,nan,0.99,0.3,0.0001,17250,12.501876373412074
60,774074,14.746575189873422,4.51560049944659,77433.51736451013,17148,299426,0,1,-0.30268314480781555,4.515600681304932,8.793272018432617,0.0,28.280620574951172,0.8259185552597046,26.019533157348633,26.022565841674805,5107,1018 1291 1276 1373 1610 2109 1799 6673,nan,nan,nan,nan,0.99,0.3,0.0001,17148,12.580306946626173
61,774075,14.927186202531647,4.540108081696796,78639.2120830702,17321,300570,0,1,-0.2907755672931671,4.540108680725098,8.834684371948242,0.0,28.280590057373047,0.7791741490364075,26.022565841674805,26.02562713623047,5222,966 1319 1291 1407 1629 2075 1826 6809,nan,nan,nan,nan,0.99,0.3,0.0001,17321,12.600093904921321
62,774076,14.908346962025291,4.535239981843267,79239.71296276555,17472,302227,0,1,-0.2881995439529419,4.535239219665527,9.16515827178955,0.0,305.6746520996094,0.7574496865272522,26.02562713623047,26.02872085571289,5183,1008 1275 1279 1309 1677 2104 1832 6989,nan,nan,nan,nan,0.99,0.3,0.0001,17472,12.482324375208348
63,774077,14.866499746835453,4.501387019613547,78940.82416296277,17537,304375,0,1,-0.2766405940055847,4.501386642456055,8.87379264831543,0.0,28.280590057373047,0.7084820866584778,26.02872085571289,26.031829833984375,5341,1019 1313 1277 1326 1555 2049 1833 7166,nan,nan,nan,nan,0.99,0.3,0.0001,17537,12.395205707873643
64,774078,15.002102658227868,4.615241107916527,79672.90724596301,17263,301545,0,1,-0.26740550994873047,4.615241050720215,8.93537425994873,0.0,28.280620574951172,0.6608552932739258,26.031829833984375,26.034954071044922,5201,967 1293 1230 1410 1543 1973 1738 7110,nan,nan,nan,nan,0.99,0.3,0.0001,17263,12.70430026882169
65,774079,14.849102405063297,4.556198019595778,79400.86288749562,17427,303840,0,1,-0.2589767575263977,4.556197643280029,8.966693878173828,0.0,28.280590057373047,0.6343435645103455,26.034954071044922,26.038082122802734,5264,965 1285 1245 1315 1539 1910 1726 7443,nan,nan,nan,nan,0.99,0.3,0.0001,17427,12.454098416212515
66,774080,15.027841012658223,4.595205819250828,80806.69433152581,17585,306808,0,1,-0.24541181325912476,4.595206260681152,9.048012733459473,0.0,28.280590057373047,0.5801470279693604,26.038082122802734,26.04121208190918,5329,940 1264 1229 1321 1505 1936 1745 7646,nan,nan,nan,nan,0.99,0.3,0.0001,17585,12.468394000161462
67,774081,15.023239746835454,4.582883102014985,81249.93451562367,17729,313320,0,1,-0.22614069283008575,4.582883358001709,9.07813835144043,0.0,28.280590057373047,0.5246075987815857,26.04121208190918,26.044326782226562,5278,996 1231 1238 1242 1477 1872 1710 7964,nan,nan,nan,nan,0.99,0.3,0.0001,17729,12.38342417550565
68,774082,14.981394177215174,4.527292381793247,81445.98994846051,17990,310570,0,1,-0.21308596432209015,4.527292251586914,11.211458206176758,0.0,905.629150390625,0.48538240790367126,26.044326782226562,26.04742431640625,5464,1007 1266 1227 1378 1546 1953 1653 7961,nan,nan,nan,nan,0.99,0.3,0.0001,17990,12.166525916397575
69,774083,15.069398734177227,4.812171405077599,81970.52771409182,17034,310253,0,1,-0.20640945434570312,4.812171459197998,9.272740364074707,0.0,28.280590057373047,0.45082804560661316,26.04742431640625,26.050500869750977,5086,930 1181 1147 1220 1386 1765 1587 7819,nan,nan,nan,nan,0.99,0.3,0.0001,17034,12.899378228024478
70,774084,15.078171772151897,4.658396872464438,81838.71625545525,17568,314092,0,1,-0.20222611725330353,4.658397197723389,9.180964469909668,0.0,28.280620574951172,0.4253827631473541,26.050500869750977,26.053552627563477,5162,926 1210 1177 1330 1429 1708 1621 8168,nan,nan,nan,nan,0.99,0.3,0.0001,17568,12.500482772732468
71,774085,15.10347645569621,4.774370372814141,82773.25915347876,17337,313261,0,1,-0.18700441718101501,4.7743706703186035,9.324185371398926,0.0,28.280620574951172,0.39344522356987,26.053552627563477,26.056575775146484,5147,896 1169 1173 1288 1385 1724 1565 8138,nan,nan,nan,nan,0.99,0.3,0.0001,17337,12.692927707438006
72,774086,15.153664177215195,4.613230368081959,82853.61741075199,17960,316698,0,1,-0.17141902446746826,4.613230228424072,9.214468002319336,0.0,28.280620574951172,0.35695621371269226,26.056575775146484,26.059555053710938,5329,892 1267 1201 1234 1467 1720 1699 8481,nan,nan,nan,nan,0.99,0.3,0.0001,17960,12.314937192709623
73,774087,15.039204050632922,4.811771853531543,82300.5457828035,17104,312187,0,1,-0.15878033638000488,4.811771869659424,9.342503547668457,0.0,28.280620574951172,0.3211236000061035,26.059555053710938,26.06249237060547,5226,936 1168 1124 1155 1433 1577 1513 8199,nan,nan,nan,nan,0.99,0.3,0.0001,17104,12.828264290153696
74,774088,15.203275696202525,4.858383557514294,82908.31540898143,17065,310843,0,1,-0.15511883795261383,4.8583831787109375,9.36060905456543,0.0,28.280620574951172,0.32606667280197144,26.06249237060547,26.06539535522461,5184,913 1212 1131 1234 1352 1652 1457 8115,nan,nan,nan,nan,0.99,0.3,0.0001,17065,12.993051452828938
75,774089,15.161573417721534,4.756618310281989,83017.25936935155,17453,314626,0,1,-0.1342499852180481,4.756618022918701,9.33608341217041,0.0,28.280620574951172,0.28597643971443176,26.06539535522461,26.06824493408203,5254,950 1235 1164 1200 1430 1571 1512 8392,nan,nan,nan,nan,0.99,0.3,0.0001,17453,12.678555887334053
76,774090,15.231457848101265,4.6947612065047055,83726.37135680491,17834,318781,0,1,-0.126441091299057,4.694761276245117,9.321533203125,0.0,28.280620574951172,0.27327901124954224,26.06824493408203,26.071041107177734,5310,941 1268 1197 1259 1340 1581 1527 8722,nan,nan,nan,nan,0.99,0.3,0.0001,17834,12.45711562474232
77,774091,14.995198101265835,4.8697995680433745,86137.01475955121,17688,317692,0,1,-0.11919588595628738,4.869799613952637,29.736125946044922,0.0,3758.71142578125,0.258405864238739,26.071041107177734,26.07378387451172,5360,946 1286 1200 1201 1404 1625 1535 8492,nan,nan,nan,nan,0.99,0.3,0.0001,17688,12.370261612938382
78,774092,15.205863670886073,4.795109073460861,83276.65927879476,17367,312743,0,1,-0.11042679846286774,4.795108795166016,9.375898361206055,0.0,28.280590057373047,0.2609345018863678,26.07378387451172,26.076480865478516,5321,1000 1241 1133 1318 1335 1492 1488 8361,nan,nan,nan,nan,0.99,0.3,0.0001,17367,12.768861227762326
79,774093,15.127493924050631,4.777402760137294,83059.924387747,17386,315336,0,1,-0.10169410705566406,4.777402877807617,9.376152992248535,0.0,28.280620574951172,0.2518047094345093,26.076480865478516,26.079118728637695,5254,963 1243 1181 1232 1291 1560 1457 8460,nan,nan,nan,nan,0.99,0.3,0.0001,17386,12.700398470922897
80,774094,15.307815949367095,4.616483299476924,84712.46854540156,18350,318669,0,1,-0.10410039871931076,4.616483211517334,10.95064926147461,0.0,805.1210327148438,0.25847911834716797,26.079118728637695,26.081708908081055,5519,979 1348 1265 1296 1480 1650 1558 8775,nan,nan,nan,nan,0.99,0.3,0.0001,18350,12.18561822607398
81,774095,15.314860253164568,4.702948233585617,84145.14979531386,17892,317984,0,1,-0.10202320665121078,4.702948093414307,9.337830543518066,0.0,89.3642807006836,0.25324276089668274,26.081708908081055,26.08426284790039,5461,970 1319 1289 1305 1447 1521 1535 8507,nan,nan,nan,nan,0.99,0.3,0.0001,17892,12.482454012273731
82,774096,15.413795569620255,4.696122800116487,84422.19957769409,17977,318765,0,1,-0.09202125668525696,4.696123123168945,9.306192398071289,0.0,28.280590057373047,0.2609480619430542,26.08426284790039,26.086776733398438,5383,967 1355 1218 1368 1426 1524 1609 8511,nan,nan,nan,nan,0.99,0.3,0.0001,17977,12.50467552165041
