episode,train_seed,train_throughput_mbps,mean_window_reward,total_reward,windows,packets,partial_windows,updates,loss,return_mean,return_std,return_min,return_max,gradient_norm,parameter_norm_before,parameter_norm_after,exploration_count,action_counts,validation_throughput_mbps,validation_probability,validation_zero_fraction,validation_longest_zero_run,gamma,epsilon,learning_rate,segment_count,segment_mean_throughput_mbps
746,774760,36.16324743589743,25.540358258707116,200849.37734647276,7864,152168,0,1,0.0003596699971240014,25.540355682373047,928.5418090820312,0.0,79478.0859375,0.017875874415040016,27.023319244384766,27.02368927001953,2327,298 290 302 1768 1830 690 587 2100,nan,nan,nan,nan,0.99,0.3,0.0001,7864,33.2961951348432
747,774761,34.599070512820525,20.300575848963067,160983.56648227712,7930,151344,0,1,0.0010047205723822117,20.30057716369629,799.7138061523438,0.0,71225.390625,0.005415989086031914,27.02368927001953,27.02406120300293,2395,284 291 304 1915 1949 673 527 1988,nan,nan,nan,nan,0.99,0.3,0.0001,7930,31.995290135657825
748,774762,33.90173461538462,10.766315393601891,85689.10421767745,7959,149354,0,1,0.0008733607246540487,10.766315460205078,9.27532958984375,0.0,28.280744552612305,0.0271616093814373,27.02406120300293,27.024433135986328,2414,329 294 283 1707 2404 780 467 1696,nan,nan,nan,nan,0.99,0.3,0.0001,7959,31.15733744674581
749,774763,39.86049230769232,16.051541307777786,123821.58964819784,7714,158970,0,1,-0.0019196919165551662,16.051542282104492,138.8712615966797,0.0,12175.11328125,0.023561090230941772,27.024433135986328,27.02481460571289,2307,278 302 287 1525 1350 419 548 3006,nan,nan,nan,nan,0.99,0.3,0.0001,7714,37.607955766876074
750,774764,48.63769743589743,19.684221026058307,145367.9722774406,7385,174217,0,1,0.00243835779838264,19.684221267700195,9.723458290100098,0.0,28.280744552612305,0.01269073411822319,27.02481460571289,27.025188446044922,2245,284 278 308 276 778 630 535 4297,nan,nan,nan,nan,0.99,0.3,0.0001,7385,47.43147597092504
751,774765,49.85612948717948,20.481294664154486,150844.7352014978,7365,176838,0,1,0.0014880363596603274,20.481294631958008,9.60507869720459,0.0,28.28071403503418,0.025463253259658813,27.025188446044922,27.025556564331055,2219,291 257 276 278 713 393 501 4657,nan,nan,nan,nan,0.99,0.3,0.0001,7365,48.553304126635275
752,774766,36.66017948717949,32.37090673741305,255212.22871776452,7884,153924,0,1,-0.0006735039060004056,32.370906829833984,990.8192138671875,0.0,71221.640625,0.015324362553656101,27.025556564331055,27.02593231201172,2327,303 288 267 2247 1154 585 442 2599,nan,nan,nan,nan,0.99,0.3,0.0001,7884,33.81694778410746
753,774767,37.630726923076914,26.187980798667752,204868.57378797783,7823,155417,0,1,0.0009726572898216546,26.187978744506836,643.4812622070312,0.0,37616.3671875,0.015343072824180126,27.02593231201172,27.02631378173828,2369,331 292 297 1464 1794 704 513 2429,nan,nan,nan,nan,0.99,0.3,0.0001,7823,35.109714992655974
754,774768,47.47664487179489,18.722206951466653,139499.16399537804,7451,171491,0,1,-0.00323501112870872,18.722206115722656,10.180788040161133,0.0,28.280744552612305,0.023681029677391052,27.02631378173828,27.02669906616211,2240,265 289 282 530 987 462 508 4129,nan,nan,nan,nan,0.99,0.3,0.0001,7451,45.5300905213111
755,774769,34.12836025641024,14.070121485842597,111730.83471907605,7941,150160,0,1,-0.0005436243372969329,14.070120811462402,247.416259765625,0.0,21805.529296875,0.01364515908062458,27.02669906616211,27.027088165283203,2413,318 280 315 1684 2399 600 509 1837,nan,nan,nan,nan,0.99,0.3,0.0001,7941,31.41567707854222
756,774770,24.50439871794872,7.252297830279749,60281.09956528528,8312,131447,0,1,-0.0005147185875102878,7.252297878265381,64.75050354003906,0.0,5554.7919921875,0.025111911818385124,27.027088165283203,27.02750015258789,2519,331 307 317 3893 1780 570 387 728,nan,nan,nan,nan,0.99,0.3,0.0001,8312,22.093554220693658
757,774771,44.26293205128204,16.915331250197614,128201.29554524772,7579,167105,0,1,4.34640132880304e-05,16.91533088684082,10.682968139648438,0.0,28.280744552612305,0.02226024493575096,27.02750015258789,27.02791404724121,2371,288 308 322 773 1236 513 452 3688,nan,nan,nan,nan,0.99,0.3,0.0001,7579,42.078239985073466
758,774772,46.943885897435884,18.610875684339494,138744.07822675092,7455,171413,0,1,0.0002827125717885792,18.610877990722656,10.111778259277344,0.0,28.280744552612305,0.019194476306438446,27.02791404724121,27.028331756591797,2229,309 261 248 354 1289 507 427 4061,nan,nan,nan,nan,0.99,0.3,0.0001,7455,45.4251342307234
759,774773,31.100187179487182,14.203034671012503,114874.14441914913,8088,145975,0,1,-0.0012519924202933908,14.203033447265625,308.8973693847656,0.0,21477.720703125,0.016818402335047722,27.028331756591797,27.028743743896484,2461,294 306 305 2246 2458 507 443 1530,nan,nan,nan,nan,0.99,0.3,0.0001,8088,28.179661812887396
760,774774,49.68251923076924,20.28184024785691,149416.31710596185,7367,176375,0,1,0.0010818798327818513,20.281841278076172,9.621874809265137,0.0,28.280744552612305,0.011556216515600681,27.028743743896484,27.02915382385254,2224,279 287 273 263 728 450 512 4576,nan,nan,nan,nan,0.99,0.3,0.0001,7367,48.26233442776643
761,774775,33.04419615384615,14.073428245747888,112432.61825527987,7989,146948,0,1,0.0006159247132018209,14.0734281539917,196.2627716064453,0.0,14279.2373046875,0.013928499072790146,27.02915382385254,27.02956771850586,2366,303 316 280 2480 1759 474 382 1996,nan,nan,nan,nan,0.99,0.3,0.0001,7989,30.030076089966563
762,774776,35.83526153846156,11.904529254023304,93700.54975841743,7871,152527,0,1,0.0009147064993157983,11.904528617858887,36.8358039855957,0.0,3170.909912109375,0.014410863630473614,27.02956771850586,27.029996871948242,2305,282 271 263 1468 2310 828 655 1795,nan,nan,nan,nan,0.99,0.3,0.0001,7871,32.87442065824514
763,774777,47.59140897435897,19.036630539991712,141404.09165105844,7428,171982,0,1,0.0027747065760195255,19.036630630493164,10.029022216796875,0.0,28.280744552612305,0.04124194756150246,27.029996871948242,27.030420303344727,2267,289 319 289 292 1090 528 444 4178,nan,nan,nan,nan,0.99,0.3,0.0001,7428,46.13320061413006
764,774778,42.45144871794871,17.035400733323318,129622.36417985713,7609,164401,0,1,-0.00037231523310765624,17.035400390625,110.686279296875,0.0,9628.40625,0.012919014319777489,27.030420303344727,27.030858993530273,2337,274 291 305 878 1326 783 604 3149,nan,nan,nan,nan,0.99,0.3,0.0001,7609,40.42812448648991
765,774779,31.503030769230772,11.609930885138555,93401.89397093968,8045,144598,0,1,0.0011170210782438517,11.609930038452148,160.61270141601562,0.0,14363.607421875,0.015127645805478096,27.030858993530273,27.03128433227539,2439,318 316 299 2385 2052 664 467 1545,nan,nan,nan,nan,0.99,0.3,0.0001,8045,28.880645878179322
766,774780,29.342298717948708,13.226937989737705,107614.36748450596,8136,140484,0,1,0.0006630000425502658,13.226937294006348,393.7670593261719,0.0,35518.91796875,0.009401221759617329,27.03128433227539,27.03170394897461,2494,310 310 321 3368 1333 445 411 1639,nan,nan,nan,nan,0.99,0.3,0.0001,8136,26.749889321830157
767,774781,41.27931794871795,14.835739924829149,114072.00428201133,7689,162592,0,1,0.00028990054852329195,14.835740089416504,10.311090469360352,0.0,28.280744552612305,0.012878618203103542,27.03170394897461,27.032123565673828,2262,306 296 254 547 2401 505 479 2902,nan,nan,nan,nan,0.99,0.3,0.0001,7689,38.68045812741198
768,774782,45.136474358974354,17.12324191917783,128938.01165140906,7530,167721,0,1,-0.0011876116041094065,17.12324333190918,10.388752937316895,0.0,28.28071403503418,0.008036303333938122,27.032123565673828,27.032554626464844,2229,276 274 288 708 1155 712 553 3565,nan,nan,nan,nan,0.99,0.3,0.0001,7530,42.86820030592347
769,774783,46.5727923076923,18.16513232081186,135711.70356878542,7471,170514,0,1,0.0007008197135291994,18.165132522583008,10.09890365600586,0.0,28.28071403503418,0.013882062397897243,27.032554626464844,27.032997131347656,2237,288 302 291 347 1233 572 612 3827,nan,nan,nan,nan,0.99,0.3,0.0001,7471,44.79844804163363
770,774784,48.71372179487179,19.486245871013196,144665.88934640196,7424,174442,0,1,-0.0007975660264492035,19.48624610900879,10.076543807983398,0.0,28.28071403503418,0.010933240875601768,27.032997131347656,27.0334529876709,2242,271 257 247 639 595 487 503 4426,nan,nan,nan,nan,0.99,0.3,0.0001,7424,46.813788812495645
771,774785,44.16768333333333,24.611218925510123,186282.31604718612,7569,167333,0,1,0.0002788652491290122,24.611217498779297,506.9006042480469,0.0,41465.15625,0.03200073912739754,27.0334529876709,27.03390884399414,2259,256 307 277 991 902 678 598 3561,nan,nan,nan,nan,0.99,0.3,0.0001,7569,42.09256795501603
772,774786,39.14248076923078,27.175851535751256,210612.84940207223,7750,158653,0,1,-0.001400200417265296,27.17584991455078,938.0271606445312,0.0,78132.0859375,0.009989473037421703,27.03390884399414,27.034374237060547,2319,294 296 276 1077 1983 724 574 2527,nan,nan,nan,nan,0.99,0.3,0.0001,7750,36.66032592244511
773,774787,42.26910256410256,15.538568624796948,118403.89292095274,7620,163064,0,1,7.45465949876234e-05,15.538568496704102,10.293951988220215,0.0,28.280744552612305,0.014314942993223667,27.034374237060547,27.03484535217285,2292,275 289 291 800 1702 625 605 3034,nan,nan,nan,nan,0.99,0.3,0.0001,7620,40.05425102740745
774,774788,27.6094641025641,53.78077736355182,441809.0860415782,8215,139008,0,1,0.00037480267928913236,53.78077697753906,1786.134033203125,0.0,107454.3046875,0.0330432653427124,27.03484535217285,27.035289764404297,2517,297 332 305 3870 989 440 398 1585,nan,nan,nan,nan,0.99,0.3,0.0001,8215,25.464578857397996
775,774789,34.46536538461539,15.107093902639468,119905.00430524946,7937,149057,0,1,0.0026384387165308,15.10709285736084,226.39651489257812,0.0,18119.837890625,0.015425071120262146,27.035289764404297,27.035707473754883,2343,288 298 281 2447 1500 473 470 2181,nan,nan,nan,nan,0.99,0.3,0.0001,7937,31.67933346747173
776,774790,46.9631141025641,18.452687803517588,137841.57789227637,7470,171061,0,1,0.001137496205046773,18.452686309814453,10.1880464553833,0.0,28.280744552612305,0.01787680946290493,27.035707473754883,27.036134719848633,2308,308 311 291 344 1214 463 530 4010,nan,nan,nan,nan,0.99,0.3,0.0001,7470,45.062491640157916
777,774791,52.14123589743592,22.039413431894133,160909.75746625906,7301,181265,0,1,0.0027892666403204203,22.039413452148438,9.014667510986328,0.0,28.280744552612305,0.051169876009225845,27.036134719848633,27.03655433654785,2196,251 279 259 269 293 351 334 5266,nan,nan,nan,nan,0.99,0.3,0.0001,7301,51.0750647237287
778,774792,43.03633974358976,16.691372732398587,127972.75473929997,7667,165376,0,1,0.00246286578476429,16.69137191772461,32.75404739379883,0.0,2462.756103515625,0.04853307455778122,27.03655433654785,27.036975860595703,2281,272 278 310 1580 703 340 394 3791,nan,nan,nan,nan,0.99,0.3,0.0001,7667,40.20465640933882
779,774793,33.76803974358974,13.668139694760201,108675.37871303836,7951,148851,0,1,0.0013964504469186068,13.66813850402832,242.05865478515625,0.0,21555.78515625,0.016276635229587555,27.036975860595703,27.037385940551758,2320,323 299 264 1985 2085 663 523 1810,nan,nan,nan,nan,0.99,0.3,0.0001,7951,31.22207397860401
780,774794,31.832462820512813,21.26216600138341,170777.71732311154,8032,146349,0,1,0.00033222479396499693,21.26216697692871,666.6068115234375,0.0,44019.46484375,0.012365251779556274,27.037385940551758,27.037797927856445,2438,289 324 294 2109 2423 547 453 1594,nan,nan,nan,nan,0.99,0.3,0.0001,8032,29.325835299931825
781,774795,36.39714871794873,12.481010336404331,98350.36145086613,7880,154236,0,1,0.0008812220767140388,12.481010437011719,11.038900375366211,0.0,281.77618408203125,0.02650429680943489,27.037797927856445,27.03820037841797,2440,291 282 301 2052 1489 434 504 2528,nan,nan,nan,nan,0.99,0.3,0.0001,7880,33.59308662422282
782,774796,44.85248717948717,18.689986947662057,141034.64150705788,7546,168837,0,1,-9.351544576929882e-05,18.689987182617188,94.15310668945312,0.0,8049.74560546875,0.012260005809366703,27.03820037841797,27.038610458374023,2263,282 275 284 953 874 503 452 3924,nan,nan,nan,nan,0.99,0.3,0.0001,7546,42.99847310603468
783,774797,50.74337435897438,21.10915709769615,154540.13911223353,7321,178326,0,1,0.002306426875293255,21.109153747558594,9.243072509765625,0.0,28.280744552612305,0.021199068054556847,27.038610458374023,27.039024353027344,2206,280 286 255 294 344 540 555 4768,nan,nan,nan,nan,0.99,0.3,0.0001,7321,49.76948380378381
784,774798,40.52519871794871,14.411354761356668,110549.502374367,7671,159672,0,1,0.0017419885843992233,14.411355018615723,9.984138488769531,0.0,28.28071403503418,0.01080083753913641,27.039024353027344,27.039430618286133,2297,274 290 290 764 2111 761 592 2590,nan,nan,nan,nan,0.99,0.3,0.0001,7671,38.28211774128472
785,774799,45.866437179487164,17.626839644450083,132641.96832448686,7525,170150,0,1,-0.000591183197684586,17.62683868408203,10.470982551574707,0.0,28.280744552612305,0.01979994587600231,27.039430618286133,27.03984260559082,2192,280 245 265 691 1134 599 502 3810,nan,nan,nan,nan,0.99,0.3,0.0001,7525,43.52749259244207
786,774800,37.20312564102562,16.257092071886397,127943.31460574595,7870,156415,0,1,-0.0004976510535925627,16.257091522216797,189.9185333251953,0.0,11246.2744140625,0.010768898762762547,27.03984260559082,27.040254592895508,2394,284 319 283 1418 2161 503 487 2416,nan,nan,nan,nan,0.99,0.3,0.0001,7870,34.128684558503906
787,774801,31.2979641025641,26.00436973059918,210323.34238108617,8088,144656,0,1,0.00048033084021881223,26.00436782836914,719.9745483398438,0.0,47635.2109375,0.018134374171495438,27.040254592895508,27.040666580200195,2399,303 308 307 2880 1603 497 376 1815,nan,nan,nan,nan,0.99,0.3,0.0001,8088,28.446510327117103
788,774802,40.483253846153836,15.544562015284539,119786.39488978266,7706,160446,0,1,0.00039655104046687484,15.544562339782715,77.57879638671875,0.0,6758.05810546875,0.01180591993033886,27.040666580200195,27.041088104248047,2310,298 301 276 1608 885 724 566 3049,nan,nan,nan,nan,0.99,0.3,0.0001,7706,38.032003748797216
789,774803,45.53844743589743,17.610995890823816,132170.52416063275,7505,168383,0,1,0.0013401329051703215,17.61099624633789,10.374909400939941,0.0,28.280744552612305,0.007993744686245918,27.041088104248047,27.041507720947266,2210,287 304 253 766 910 707 569 3710,nan,nan,nan,nan,0.99,0.3,0.0001,7505,43.65516542322331
790,774804,39.07315512820513,13.86325308435941,107038.177064339,7721,156692,0,1,-0.0015383020509034395,13.863253593444824,10.404569625854492,0.0,28.28071403503418,0.012830455787479877,27.041507720947266,27.04193115234375,2251,291 292 269 1360 1689 673 476 2672,nan,nan,nan,nan,0.99,0.3,0.0001,7721,36.87513430410705
791,774805,49.7975782051282,20.517149179140777,151067.76940601354,7363,177009,0,1,0.0016662301495671272,20.517148971557617,9.574143409729004,0.0,28.280744552612305,0.021944312378764153,27.04193115234375,27.042339324951172,2207,285 281 273 254 677 409 537 4648,nan,nan,nan,nan,0.99,0.3,0.0001,7363,48.65063298390324
792,774806,40.67433846153847,14.688207959084151,112981.69562127528,7692,161247,0,1,0.0008749976987019181,14.688207626342773,14.112238883972168,0.0,851.3745727539062,0.01460565160959959,27.042339324951172,27.042757034301758,2329,309 283 296 944 1687 791 610 2773,nan,nan,nan,nan,0.99,0.3,0.0001,7692,38.279660643776914
793,774807,30.44450641025639,37.68681658452313,305037.0934351302,8094,143142,0,1,0.0001186905792565085,37.68681716918945,1909.7576904296875,0.0,169440.5,0.022084355354309082,27.042757034301758,27.043155670166016,2413,315 283 267 3069 1527 549 394 1691,nan,nan,nan,nan,0.99,0.3,0.0001,8094,28.051705452350525
794,774808,39.122964102564104,41.77351597783649,322575.0903808534,7722,155203,0,1,0.00037347027682699263,41.773521423339844,1791.523193359375,0.0,149932.984375,0.012691861018538475,27.043155670166016,27.043560028076172,2279,270 309 312 1818 1151 559 474 2830,nan,nan,nan,nan,0.99,0.3,0.0001,7722,36.5674014478612
795,774809,26.628426923076916,9.026527584939624,74225.13633095853,8223,134419,0,1,0.004074979107826948,9.026527404785156,148.0880126953125,0.0,13113.5322265625,0.04170980304479599,27.043560028076172,27.043954849243164,2466,303 323 323 3430 2011 504 390 940,nan,nan,nan,nan,0.99,0.3,0.0001,8223,23.80855121970391
796,774810,38.48563846153845,13.667682490289325,106225.22831452863,7772,156975,0,1,0.0015327802393585443,13.667683601379395,17.69482421875,0.0,1278.27197265625,0.010640575550496578,27.043954849243164,27.044328689575195,2358,289 318 292 1332 1799 650 552 2541,nan,nan,nan,nan,0.99,0.3,0.0001,7772,36.07073039592483
797,774811,51.57673589743589,21.650465140783286,158070.04599285877,7301,180569,0,1,0.00041408874676562846,21.650466918945312,8.980518341064453,0.0,28.280744552612305,0.025610046461224556,27.044328689575195,27.044721603393555,2140,245 257 248 286 329 410 535 4992,nan,nan,nan,nan,0.99,0.3,0.0001,7301,50.66142669075926
798,774812,51.78499615384616,21.955801588008693,160233.43998928744,7298,180338,0,1,0.0007196117658168077,21.955801010131836,9.030991554260254,0.33818307518959045,28.280744552612305,0.01094303373247385,27.044721603393555,27.045095443725586,2204,269 255 321 266 284 253 449 5202,nan,nan,nan,nan,0.99,0.3,0.0001,7298,50.95331622884718
799,774813,37.75014743589743,12.74541601519222,99376.00867045374,7797,157558,0,1,0.0014410339063033462,12.745415687561035,9.48037338256836,0.0,28.280744552612305,0.01993424817919731,27.045095443725586,27.04547882080078,2320,277 284 292 782 2543 1016 576 2028,nan,nan,nan,nan,0.99,0.3,0.0001,7797,35.379732606629155
800,774814,29.737279487179492,8.954367047142595,72637.82548642073,8112,141483,0,1,-0.0013149429578334093,8.954367637634277,9.462326049804688,0.0,28.28071403503418,0.016950517892837524,27.04547882080078,27.045866012573242,2499,322 296 312 3251 1391 473 382 1686,nan,nan,nan,nan,0.99,0.3,0.0001,8112,26.827493807554465
801,774815,37.192926923076925,14.39790728868499,112663.62453396006,7825,153880,0,1,-0.001086285337805748,14.397908210754395,150.86883544921875,0.0,13208.634765625,0.013920667581260204,27.045866012573242,27.046262741088867,2408,343 306 292 1145 2426 616 481 2217,nan,nan,nan,nan,0.99,0.3,0.0001,7825,34.500192946059066
802,774816,30.01253974358974,8.421168440096526,68135.673848821,8091,143121,0,1,-0.0004615180369000882,8.421168327331543,7.4809651374816895,0.0,28.28040313720703,0.02072540670633316,27.046262741088867,27.046688079833984,2443,293 296 301 1900 3116 733 505 948,nan,nan,nan,nan,0.99,0.3,0.0001,8091,27.053704237711326
803,774817,35.08143205128204,13.821799448536767,109261.32464068315,7905,149520,0,1,0.0008330837590619922,13.821800231933594,169.17478942871094,0.0,14210.916015625,0.008423116989433765,27.046688079833984,27.047101974487305,2306,259 304 308 2189 1699 577 498 2072,nan,nan,nan,nan,0.99,0.3,0.0001,7905,32.130567255864726
804,774818,42.267932051282045,15.607728960317347,119133.7951541023,7633,164260,0,1,0.0019750872161239386,15.6077299118042,10.378351211547852,0.0,28.280744552612305,0.014834594912827015,27.047101974487305,27.047513961791992,2307,270 280 296 791 1664 640 570 3123,nan,nan,nan,nan,0.99,0.3,0.0001,7633,40.09495251739544
805,774819,37.529653846153835,12.843656522285464,100424.55034775005,7819,153743,0,1,0.000426680053351447,12.843657493591309,10.45511245727539,0.0,28.280744552612305,0.02581513673067093,27.047513961791992,27.04792022705078,2325,289 283 296 1949 1419 573 479 2532,nan,nan,nan,nan,0.99,0.3,0.0001,7819,34.63286804431466
806,774820,35.011229487179484,15.98644339275809,126388.82146314546,7906,149760,0,1,0.0007106669363565743,15.986442565917969,412.4194641113281,0.0,36673.86328125,0.018173130229115486,27.04792022705078,27.04832649230957,2345,297 267 300 1809 2291 481 429 2033,nan,nan,nan,nan,0.99,0.3,0.0001,7906,32.10616109138829
807,774821,42.28890769230769,18.961289473966158,144940.09673899732,7644,164643,0,1,0.001491025323048234,18.961288452148438,287.2622985839844,0.0,25115.93359375,0.018933827057480812,27.04832649230957,27.048736572265625,2354,281 288 288 770 1670 645 502 3201,nan,nan,nan,nan,0.99,0.3,0.0001,7644,40.15199350585425
808,774822,37.33711538461537,12.577381237883479,98229.34746786997,7810,154613,0,1,0.0011598622659221292,12.577381134033203,9.973465919494629,0.0,28.280620574951172,0.014190608635544777,27.048736572265625,27.049144744873047,2373,289 325 282 1186 2396 578 480 2275,nan,nan,nan,nan,0.99,0.3,0.0001,7810,34.579511806201666
809,774823,37.6027641025641,12.93639664474819,101046.19419212811,7811,155917,0,1,-0.00019683095160871744,12.936396598815918,10.179289817810059,0.0,28.280744552612305,0.01959940604865551,27.049144744873047,27.04955291748047,2413,303 339 307 1067 2395 524 454 2423,nan,nan,nan,nan,0.99,0.3,0.0001,7811,35.11173805927925
810,774824,47.546260256410235,18.825861811758678,139725.5463668729,7422,173056,0,1,0.0016227321466431022,18.82586097717285,9.737171173095703,0.0,28.28071403503418,0.011866829358041286,27.04955291748047,27.049957275390625,2275,288 281 304 282 804 893 708 3863,nan,nan,nan,nan,0.99,0.3,0.0001,7422,46.18748571453132
811,774825,48.631283333333336,19.45801578999478,143969.85883017138,7399,173705,0,1,2.7160614990862086e-05,19.45801544189453,9.950485229492188,0.0,28.280744552612305,0.022481147199869156,27.049957275390625,27.05036163330078,2196,256 290 288 510 641 572 537 4306,nan,nan,nan,nan,0.99,0.3,0.0001,7399,46.91210469948336
812,774826,40.20682948717949,15.612536032895143,120200.91491725971,7699,159296,0,1,0.0005041287513449788,15.612536430358887,99.5301513671875,0.0,8699.37109375,0.016822343692183495,27.05036163330078,27.050762176513672,2227,308 288 256 1339 1409 673 570 2857,nan,nan,nan,nan,0.99,0.3,0.0001,7699,37.97252137319453
813,774827,40.64346153846153,14.587290804585889,112511.77397577096,7713,159444,0,1,0.0006837579421699047,14.58729076385498,10.662219047546387,0.0,28.280620574951172,0.023292824625968933,27.050762176513672,27.051149368286133,2344,272 318 288 1496 1256 488 649 2947,nan,nan,nan,nan,0.99,0.3,0.0001,7713,37.90259164680934
814,774828,32.43455000000001,27.119335078401814,217985.21536019378,8038,145880,0,1,0.001439644256606698,27.119335174560547,874.87744140625,0.0,55474.046875,0.024219611659646034,27.051149368286133,27.051536560058594,2479,316 330 318 2887 1233 493 454 2008,nan,nan,nan,nan,0.99,0.3,0.0001,8038,29.51027126844524
815,774829,42.523393589743606,15.970920414981558,121810.21000506435,7627,165409,0,1,-0.0024322408717125654,15.970919609069824,10.798500061035156,0.0,28.280744552612305,0.028504926711320877,27.051536560058594,27.051950454711914,2259,290 234 290 1010 1377 501 475 3451,nan,nan,nan,nan,0.99,0.3,0.0001,7627,40.37269418382086
816,774830,43.37510000000002,16.89055031715829,128570.8690142089,7612,165519,0,1,-0.001127727096900344,16.89055061340332,36.418853759765625,0.0,2638.520263671875,0.012201388366520405,27.051950454711914,27.052371978759766,2278,293 292 299 920 1361 481 406 3561,nan,nan,nan,nan,0.99,0.3,0.0001,7612,41.03045760315252
817,774831,42.81670897435898,16.806852999343416,127967.37873700078,7614,163806,0,1,-0.0015145663637667894,16.806852340698242,77.99150848388672,0.0,6758.05810546875,0.012637065723538399,27.052371978759766,27.052799224853516,2271,296 284 309 917 1426 568 495 3320,nan,nan,nan,nan,0.99,0.3,0.0001,7614,40.478684984286595
818,774832,49.658348717948726,20.425585096170316,150495.7109885829,7368,176909,0,1,0.00039349423605017364,20.425586700439453,9.6177396774292,0.0,28.280744552612305,0.00797981396317482,27.052799224853516,27.05321502685547,2259,275 267 284 274 719 432 484 4634,nan,nan,nan,nan,0.99,0.3,0.0001,7368,48.45638344688415
819,774833,32.751465384615386,18.099688316005544,145412.89593078854,8034,147999,0,1,0.0004321416199672967,18.099689483642578,529.6240844726562,0.0,44020.671875,0.009845002554357052,27.05321502685547,27.05362892150879,2437,289 310 281 2313 1942 593 560 1747,nan,nan,nan,nan,0.99,0.3,0.0001,8034,29.697917959742764
820,774834,43.73396282051283,16.502610882872865,124611.214776573,7551,164661,0,1,0.0008841014932841063,16.50261116027832,10.437578201293945,0.0,28.280744552612305,0.0216688122600317,27.05362892150879,27.054035186767578,2225,276 262 285 880 1328 553 591 3377,nan,nan,nan,nan,0.99,0.3,0.0001,7551,41.69737355872839
821,774835,46.036546153846146,18.210797721259112,137127.30684108112,7530,171529,0,1,0.0001383876515319571,18.210800170898438,10.742393493652344,0.0,28.280744552612305,0.013155428692698479,27.054035186767578,27.054454803466797,2255,290 285 258 847 812 421 406 4212,nan,nan,nan,nan,0.99,0.3,0.0001,7530,44.12536265741768
822,774836,29.421528205128215,39.30915946551147,319308.3023383497,8123,141839,0,1,0.0016195463249459863,39.30915832519531,1646.3858642578125,0.0,137861.65625,0.012878510169684887,27.054454803466797,27.05486488342285,2561,315 345 297 2730 1960 710 569 1198,nan,nan,nan,nan,0.99,0.3,0.0001,8123,26.998175955081503
823,774837,43.488121794871795,16.491274798229522,125201.75826815853,7592,166141,0,1,-6.0622827732004225e-05,16.491275787353516,10.610133171081543,0.0,28.280744552612305,0.013059481978416443,27.05486488342285,27.055274963378906,2332,270 304 303 865 1265 551 541 3494,nan,nan,nan,nan,0.99,0.3,0.0001,7592,41.429810895957914
824,774838,42.29823589743587,15.289692231747942,116400.42696029709,7613,163271,0,1,0.0009122196934185922,15.289690971374512,10.018080711364746,0.0,28.280744552612305,0.006069110240787268,27.055274963378906,27.055688858032227,2252,272 310 277 490 2007 784 649 2825,nan,nan,nan,nan,0.99,0.3,0.0001,7613,40.01271942291637
825,774839,36.13237307692308,23.129752707896884,182031.15381114848,7870,153139,0,1,0.0005882633267901838,23.12975311279297,729.417724609375,0.0,56688.62890625,0.02082531899213791,27.055688858032227,27.05608558654785,2358,274 299 324 1387 2351 650 562 2024,nan,nan,nan,nan,0.99,0.3,0.0001,7870,33.541041501236585
826,774840,51.09058461538461,21.430920879188587,156702.89346862695,7312,178951,0,1,0.003178953193128109,21.43092155456543,9.192155838012695,0.0,28.280744552612305,0.026418320834636688,27.05608558654785,27.056461334228516,2227,268 288 285 304 288 409 554 4917,nan,nan,nan,nan,0.99,0.3,0.0001,7312,50.18216546985864
827,774841,37.621694871794865,42.83395196201776,334833.0024870928,7817,155339,0,1,0.0015595025615766644,42.833946228027344,1875.7996826171875,0.0,161016.59375,0.018985137343406677,27.056461334228516,27.05682945251465,2314,281 276 298 2047 1053 748 603 2512,nan,nan,nan,nan,0.99,0.3,0.0001,7817,35.09684201515121
828,774842,41.28282435897436,17.142777867423224,131999.38957915883,7700,164192,0,1,0.00023741020413581282,17.142776489257812,148.62709045410156,0.0,12751.607421875,0.015786299481987953,27.05682945251465,27.05720329284668,2338,243 267 305 950 1762 594 530 3050,nan,nan,nan,nan,0.99,0.3,0.0001,7700,38.80971508959207
829,774843,33.96465384615384,22.22123637689078,176192.18323236698,7929,149723,0,1,0.001608214690349996,22.221237182617188,1023.7808227539062,0.0,91170.9296875,0.015436515212059021,27.05720329284668,27.057580947875977,2369,308 299 272 1269 2981 695 579 1527,nan,nan,nan,nan,0.99,0.3,0.0001,7929,31.37651431753459
830,774844,46.16907179487182,18.04256202681048,135229.00239094454,7495,168579,0,1,0.001498500001616776,18.042560577392578,10.600247383117676,0.0,28.280744552612305,0.01439126580953598,27.057580947875977,27.05796241760254,2262,282 295 259 996 698 470 483 4013,nan,nan,nan,nan,0.99,0.3,0.0001,7495,44.04081896085158
831,774845,43.59735384615384,16.269669883614675,123356.63705756646,7582,166795,0,1,0.0007322775782085955,16.269670486450195,10.089893341064453,0.0,28.280744552612305,0.007052223198115826,27.05796241760254,27.058351516723633,2264,287 272 294 286 1971 758 532 3183,nan,nan,nan,nan,0.99,0.3,0.0001,7582,41.52464078865282
832,774846,36.79067435897434,12.481770800025934,97869.56484300335,7841,153147,0,1,0.00022600214288104326,12.481771469116211,10.35679817199707,0.0,28.280683517456055,0.017954673618078232,27.058351516723633,27.05872344970703,2371,296 263 299 1914 1629 504 557 2380,nan,nan,nan,nan,0.99,0.3,0.0001,7841,33.99620836477991
